Time,X,Y,Z
1165.862,-42.69522,2.248138,-41.49824
1166.889,-41.67443,2.288265,-41.38494
1167.894,-40.67709,2.341633,-41.26178
1168.921,-39.65751,2.471524,-41.13519
1169.95,-38.6358,2.381072,-41.05012
1170.972,-37.54638,2.271067,-41.1197
1171.975,-36.55843,2.221476,-41.63007
1173.001,-35.55612,2.1845,-41.84983
1174.003,-34.73045,2.198564,-41.40199
1175.03,-33.83177,2.319117,-40.90974
1176.058,-32.82312,2.360061,-40.75187
1177.109,-31.76475,2.40887,-41.00003
1178.138,-30.78852,2.522269,-41.48882
1179.139,-29.88954,2.582858,-41.92956
1180.167,-28.97007,2.588715,-42.38982
1181.194,-28.0641,2.652263,-42.87235
1182.219,-27.17997,2.790635,-43.39141
1183.243,-26.30848,2.788687,-43.92813
1184.247,-25.45671,2.713678,-44.45998
1185.27,-24.59501,2.671276,-45.01014
1186.275,-23.74606,2.763525,-45.54783
1187.275,-22.84522,2.646003,-45.94401
1188.303,-21.90784,2.512629,-46.34087
1189.351,-20.91303,2.442744,-46.66916
1190.356,-20.07932,2.415252,-47.20814
1191.38,-19.19486,2.421606,-47.69664
1192.408,-18.17739,2.483503,-47.75846
1193.462,-17.13625,2.587134,-47.91547
1194.488,-16.11186,2.679333,-47.93645
1195.494,-15.23585,2.762937,-48.39418
1196.495,-14.30555,2.83467,-48.51574
1197.521,-13.54211,2.74819,-47.85419
1198.543,-12.69202,2.723048,-47.74233
1199.574,-11.68621,2.718015,-47.59633
1200.576,-11.01827,2.746643,-46.83378
1201.603,-10.20229,2.843025,-46.22419
1202.604,-9.2068,2.862784,-46.23689
1203.625,-8.202754,2.860837,-46.26165
1204.628,-7.425367,2.973523,-46.85759
1205.629,-6.986173,2.923388,-47.75639
1206.631,-6.370259,2.915035,-48.53777
1207.632,-5.518709,2.885913,-49.06053
1208.656,-4.643437,2.803571,-49.58426
1209.706,-3.952813,2.744313,-50.35897
1210.712,-3.008324,2.655105,-50.69191
1211.739,-2.048867,2.473034,-50.44786
1212.789,-1.374146,2.563056,-51.31589
1213.816,-0.7205623,2.58831,-52.12589
1214.843,-0.2426106,2.710842,-53.05167
1215.869,0.08065033,2.649485,-54.02205
1216.87,0.8762356,2.482699,-54.55954
1217.898,1.874354,2.288843,-54.79889
1219.035,2.800675,2.247184,-55.4327
1220.058,3.492835,2.258835,-56.18405
