Time,X,Y,Z
68.50668,22.62951,3.428007,40.0164
69.50903,25.96902,3.357637,43.7364
70.51094,29.33734,3.725776,47.43969
71.51393,33.38967,3.703492,48.72387
72.51694,37.5573,3.897075,46.53469
73.51985,42.49484,4.242684,45.95484
74.52303,47.22472,4.546093,44.42188
75.52444,48.84307,4.526947,45.37539
76.55482,48.84307,4.524771,45.37539
77.55743,48.84307,4.524025,45.37539
78.55913,50.73312,4.773917,45.57568
79.56148,54.5306,4.710582,46.62078
80.56352,58.0748,4.45587,49.69682
81.56557,62.66665,3.890896,48.93053
82.56676,65.60023,3.573321,50.41695
83.57204,70.33787,3.076337,51.111
84.57362,72.59013,1.87841,51.27609
85.57524,73.75068,1.564518,51.83237
86.57751,74.40144,1.454029,52.20665
87.5797,75.08585,1.566652,52.11117
88.58163,75.08585,1.566652,52.11117
89.58441,75.08585,1.565745,52.11117
90.5869,75.08585,1.565085,52.11117
91.58898,75.08585,1.56491,52.11117
92.59057,75.08585,1.56491,52.11117
93.59332,75.08585,1.56491,52.11117
94.59635,75.016,1.557239,52.03826
95.59959,71.68071,2.724096,48.58488
96.60337,72.31248,3.17206,45.98839
97.62808,70.85081,3.30597,44.02501
98.63556,70.87276,3.166456,47.97507
99.63583,70.63145,2.968545,49.72863
100.6379,73.55717,1.51417,52.09742
101.6408,74.14429,1.33,52.70172
102.6434,73.73456,1.538631,51.92339
103.6457,73.73456,1.538446,51.92339
104.6479,73.73456,1.538446,51.92339
105.6507,73.73456,1.538446,51.92339
106.6526,73.73456,1.532179,51.92339
107.655,73.73456,1.528038,51.92339
108.6574,73.73456,1.525734,51.92339
109.6607,71.39287,2.543095,50.02742
110.6867,67.23856,3.424529,47.01791
111.6905,62.82215,3.925221,44.75488
112.6946,58.1125,4.50375,43.90688
113.6973,54.50834,5.110679,41.51712
114.7003,54.25508,4.772957,36.61174
115.702,53.67203,4.686468,34.0837
116.7021,52.33038,4.324353,32.14302
117.7044,51.61947,4.42038,32.41691
118.7079,51.20478,4.425272,36.81099
119.7103,55.67955,4.83317,38.14103
120.7131,54.90199,4.721799,36.83682
121.7403,54.77906,4.535539,31.70638
122.7459,54.79355,4.464408,31.33932
123.7487,54.3928,4.433352,30.98187
124.7512,54.3928,4.433352,30.98187
125.7766,54.3928,4.433352,30.98187
126.7832,54.3928,4.433352,30.98187
127.7846,54.3928,4.433352,30.98187
128.8131,54.3928,4.433352,30.98187
129.8168,54.3928,4.433352,30.98187
130.8203,54.3928,4.433352,30.98187
131.8229,54.3928,4.433352,30.98187
132.8252,54.3928,4.433352,30.98187
133.8281,54.3928,4.433352,30.98187
134.8297,54.3928,4.433352,30.98187
135.8333,54.3928,4.433352,30.98187
136.8611,54.3928,4.433352,30.98187
137.865,54.3928,4.433352,30.98187
138.866,54.3928,4.433352,30.98187
139.8699,54.3928,4.433352,30.98187
140.8976,54.3928,4.433352,30.98187
141.9006,54.3928,4.431447,30.98187
142.9025,54.3928,4.425188,30.98187
143.9057,54.3928,4.425065,30.98187
144.9092,54.3928,4.425065,30.98187
145.91,54.3928,4.425065,30.98187
146.9133,54.3928,4.425065,30.98187
147.9222,54.3928,4.425065,30.98187
148.9405,54.3928,4.425065,30.98187
149.949,54.3928,4.425065,30.98187
