Time,X,Y,Z
110.1278,37.61238,2.642631,-35.60862
111.1361,41.08823,2.587488,-37.94326
112.1985,45.78622,3.024311,-40.40604
113.2234,50.36099,3.079198,-42.7145
114.2258,54.58201,2.561708,-45.36164
115.2296,58.62552,2.435451,-48.11857
116.2328,61.13491,2.47451,-48.13813
117.2418,58.15468,2.424445,-50.77158
118.2678,60.20676,2.493474,-52.24071
119.3018,55.79839,2.504448,-50.56292
120.3289,55.34216,2.545321,-45.86987
121.3548,57.73815,2.624681,-43.76502
122.3601,59.07309,2.474933,-48.61145
123.3662,61.15192,2.5516,-50.07999
124.3686,59.61054,2.560799,-49.7338
125.3971,55.6385,2.529443,-51.80793
126.4292,54.70087,2.392123,-56.46345
127.4571,58.54967,2.111787,-59.17942
128.4873,60.44653,2.115297,-58.21822
129.4885,58.46162,2.411992,-54.28368
130.4934,60.27658,2.601813,-50.89008
131.4993,57.42459,2.42422,-49.01344
132.5265,52.44049,2.952231,-47.77856
133.5478,49.91264,3.127733,-47.14446
134.552,49.89269,3.13067,-47.30727
135.6091,51.19449,2.985386,-46.94651
136.6156,51.5099,3.157219,-48.14011
137.6374,53.70901,2.912152,-48.96413
138.6425,54.19177,2.818891,-47.87497
139.6487,53.70239,2.893053,-49.06897
140.6525,58.2623,2.463794,-50.11237
141.657,58.4022,2.470664,-50.17883
142.6618,55.20924,2.586629,-47.33871
143.7172,50.21072,3.051272,-45.65845
144.7199,49.15791,3.229903,-45.3088
145.7462,45.82674,3.38519,-43.93372
146.7671,48.18518,3.085799,-46.14812
147.7763,48.18518,3.085799,-46.14812
148.7786,48.18518,3.085697,-46.14812
149.783,48.18518,3.085697,-46.14812
150.7858,47.68545,3.041787,-46.76576
151.8131,48.75539,3.272239,-43.38395
152.8175,47.64985,3.025835,-47.1994
153.8414,43.16768,2.777723,-48.64539
154.8418,40.83265,2.973038,-47.30301
156.039,45.90674,2.723984,-49.07989
157.048,47.17503,2.790744,-48.79348
158.0503,42.61692,2.692343,-49.48641
159.0507,41.77574,2.688904,-50.09571
160.0562,42.72289,2.679768,-49.64412
161.0566,46.6222,2.958164,-47.28704
162.0882,51.68248,3.136222,-48.28362
163.0918,50.36311,3.121978,-46.67226
164.1694,50.42493,3.11856,-41.74823
165.2019,48.22663,3.191158,-39.92316
166.2099,47.12491,3.291557,-41.6151
167.272,48.34689,3.152315,-38.20441
168.3472,49.94458,3.156877,-41.72056
169.354,53.0991,2.846783,-43.28807
170.3563,53.37122,2.83129,-43.29002
171.3686,52.30359,2.91462,-43.45437
172.3831,48.6493,3.40654,-41.60516
173.386,49.99631,3.091962,-44.76696
174.3907,50.17395,3.078861,-45.20479
175.3929,51.99075,2.824775,-45.87295
176.4153,51.65361,2.944029,-43.75948
177.4739,48.81135,3.333184,-42.79832
178.5679,48.6298,3.227714,-38.43619
179.5695,44.38658,2.656266,-35.98919
180.5999,40.49052,2.378918,-32.64886
181.6313,36.29768,2.164342,-29.64644
182.6351,32.34533,2.190894,-26.55332
183.6616,33.7019,2.052377,-29.20599
184.6672,37.37338,2.282851,-32.57598
185.6703,40.72517,2.57186,-36.30608
186.7602,44.57524,2.95991,-40.15799
187.9995,42.66641,2.685552,-38.00897
189.008,39.16003,2.556977,-34.38617
190.0374,35.49448,2.058776,-30.773
191.0381,32.41025,2.116171,-27.65978
192.0411,33.79996,2.069602,-29.04717
193.0692,35.47951,2.07368,-31.19914
194.0762,33.26756,2.068478,-28.89176
195.078,33.02345,2.059668,-28.91168
196.2495,37.54635,2.286409,-32.31977
197.3049,42.21177,2.445935,-34.73852
198.3943,43.40886,2.606428,-35.99723
199.4226,46.80075,3.054974,-39.84307
200.427,48.86812,3.310943,-41.89322
201.4856,50.71511,2.993274,-45.10158
202.4901,52.30467,2.898962,-46.90751
203.5166,54.83064,2.637128,-48.75386
204.6886,53.34346,2.877357,-50.05102
205.7119,57.13411,2.391739,-49.44548
206.7131,54.76235,2.645372,-48.20992
207.7158,50.93593,2.93183,-44.97109
208.7405,49.86243,3.114516,-44.07759
209.7705,51.98775,3.096802,-48.7619
210.8045,51.47189,3.132898,-48.3005
211.828,47.75504,3.253515,-44.9919
212.8339,47.75504,3.253504,-44.9919
213.838,48.81431,3.21055,-45.81959
214.8407,52.45513,3.00797,-49.09008
215.8642,55.15911,2.546271,-51.66003
216.9011,52.41271,2.881605,-49.30842
217.9214,49.90802,3.132039,-47.09392
218.9273,50.42586,3.104931,-47.66125
219.9277,51.70548,2.971402,-49.11894
220.9869,48.88042,3.024863,-46.6404
221.9929,48.88042,3.024842,-46.6404
222.9964,48.88042,3.023337,-46.6404
224.0031,48.88042,3.021859,-46.6404
225.0291,48.88042,3.021859,-46.6404
226.0364,48.88042,3.021859,-46.6404
227.0439,48.88042,3.021859,-46.6404
228.048,48.88042,3.021859,-46.6404
229.0699,48.90867,-8.075695,-46.66673
230.0898,48.90867,-12.68607,-46.66673
