Time,X,Y,Z
146.1215,6.294309,2.0388,20.54539
147.1278,6.294309,2.0388,20.54539
148.1301,6.294309,2.0388,20.54539
149.1383,6.294309,2.0388,20.54539
150.1701,6.294309,2.0388,20.54539
151.1753,6.294309,2.0388,20.54539
152.1896,6.294309,2.0388,20.54539
153.1918,6.294309,2.0388,20.54539
154.198,6.294309,2.0388,20.54539
155.2086,6.294309,2.0388,20.54539
156.2091,6.294309,2.0388,20.54539
157.2211,6.294309,2.0388,20.54539
158.2302,6.294309,2.0388,20.54539
159.2346,6.294309,2.0388,20.54539
160.2482,6.294309,2.0388,20.54539
161.2509,6.294309,2.0388,20.54539
162.2603,6.294309,2.0388,20.54539
163.2724,6.294309,2.0388,20.54539
164.2786,6.294309,2.0388,20.54539
165.2866,6.294309,2.0388,20.54539
166.2884,6.294309,2.0388,20.54539
167.2923,6.294309,2.0388,20.54539
168.2968,6.294309,2.0388,20.54539
169.2981,6.294309,2.0388,20.54539
170.3001,6.294309,2.0388,20.54539
171.3062,6.294309,2.0388,20.54539
172.3095,6.294309,2.0388,20.54539
173.3295,6.294309,2.0388,20.54539
174.3405,6.294309,2.0388,20.54539
175.3505,6.294309,2.0388,20.54539
176.3549,6.294309,2.0388,20.54539
177.3629,6.294309,2.0388,20.54539
178.3766,6.294309,2.0388,20.54539
179.3776,6.294309,2.0388,20.54539
180.3802,6.294309,2.0388,20.54539
181.3903,6.294309,2.0388,20.54539
182.392,6.294309,2.0388,20.54539
183.3988,6.294309,2.0388,20.54539
184.4073,6.294309,2.0388,20.54539
185.4173,6.294309,2.0388,20.54539
186.4214,6.294309,2.0388,20.54539
187.4293,6.294309,2.0388,20.54539
188.4335,6.294309,2.0388,20.54539
189.4366,6.294309,2.0388,20.54539
190.4444,6.294309,2.0388,20.54539
191.4582,6.294309,2.0388,20.54539
192.6198,6.294309,2.0388,20.54539
